Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
201712,08,665000,059,1360,84440 ,00000 ,30166 ,216,19740, , ,800338001  ,4,8,5,Wheat Ridge,29,29,8873848,0,0,0,0,0,0,0,0,0,5,5,1636374,0,0,0,0,0,0,0,0,0
201712,08,673000,123,4560,85485 ,00000 ,14070 ,216,24540,2, ,80550      ,4,8,6,Windsor town,496,496,138970434,1,2,675000,5,17,4752032,13,75,9089700,331,331,87411576,1,2,675000,2,8,1603202,7,42,3498675
201712,08,677000,119,1380,86090 ,00000 ,7200 ,999,17820, , ,80866      ,4,8,12,Woodland Park,34,34,11022706,0,0,0,0,0,0,0,0,0,34,34,11022706,0,0,0,0,0,0,0,0,0
201712,15,001000,001,    ,00000 ,00000 ,185079 ,999,99999, , ,96720      ,4,9,12,Hawaii County,801,801,261211890,5,10,1110320,1,3,300000,10,80,10260000,801,801,261211890,5,10,1110320,1,3,300000,10,80,10260000
201712,15,005000,003,    ,00000 ,00000 ,953207 ,999,46520, ,1,968133006  ,4,9,12,Honolulu County,1028,1028,350184055,0,0,0,0,0,0,19,940,154082093,1028,1028,350184055,0,0,0,0,0,0,19,940,154082093
201712,15,009000,007,    ,00000 ,00000 ,67091 ,999,99999, , ,96766      ,4,9,12,Kauai County,216,216,104152557,14,28,10704703,0,0,0,6,68,30409000,216,216,104152557,14,28,10704703,0,0,0,6,68,30409000
201712,15,013000,009,    ,00000 ,00000 ,154834 ,999,27980, , ,96793      ,4,9,12,Maui County,489,489,149497808,20,40,9664502,4,16,3790476,34,316,46996758,489,489,149497808,20,40,9664502,4,16,3790476,34,316,46996758
201712,16,009000,001,    ,99990 ,00000 ,59731 ,147,14260, , ,83702      ,4,8,12,Ada County Unincorporated Area,515,515,126038499,0,0,0,0,0,0,0,0,0,515,515,126038499,0,0,0,0,0,0,0,0,0
201712,16,025000,019,0050,01990 ,91656 ,13816 ,292,26820, , ,83406      ,4,8,12,Ammon,63,63,14884511,0,0,0,0,0,0,11,258,21484736,63,63,14884511,0,0,0,0,0,0,11,258,21484736
201712,16,033000,005,0080,03340 ,93289 ,355 ,999,38540,2, ,832140061  ,4,8,12,Arimo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,16,053000,005,    ,99990 ,00000 ,11628 ,999,38540,2, ,832016210  ,4,8,11,Bannock County Unincorporated Area,48,48,9917227,0,0,0,0,0,0,0,0,0,44,44,9151241,0,0,0,0,0,0,0,0,0
201712,16,065000,013,0140,06220 ,91380 ,2287 ,999,99999, , ,833130825  ,4,8,9,Bellevue,3,3,581000,0,0,0,0,0,0,0,0,0,3,3,581000,0,0,0,0,0,0,0,0,0
201712,16,073000,011,    ,99990 ,00000 ,26405 ,999,99999,2, ,832211700  ,4,8,12,Bingham County Unincorporated Area,97,97,12389739,1,2,145116,0,0,0,0,0,0,97,97,12389739,1,2,145116,0,0,0,0,0,0
201712,16,093000,001,0180,08830 ,92668 ,205671 ,147,14260, ,1,83701      ,4,8,12,Boise City,810,810,221713909,6,12,2541096,15,57,3704716,12,281,37342251,810,810,221713909,6,12,2541096,15,57,3704716,12,281,37342251
201712,16,097000,015,    ,99990 ,00000 ,5621 ,147,14260,2, ,836311300  ,4,8,12,Boise County Unincorporated Area,68,68,15549108,0,0,0,0,0,0,0,0,0,68,68,15549108,0,0,0,0,0,0,0,0,0
201712,16,109000,019,    ,99990 ,00000 ,30213 ,292,26820, , ,83402      ,4,8,12,Bonneville County Unincorporated Area,331,331,49961791,0,0,0,0,0,0,0,0,0,331,331,49961791,0,0,0,0,0,0,0,0,0
201712,16,113000,021,    ,99990 ,00000 ,7711 ,999,99999,2, ,83805      ,4,8,0,Boundary County Unincorporated Area,58,58,14083769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,16,137000,023,    ,99990 ,00000 ,1633 ,292,26820, , ,83213      ,4,8,0,Butte County Unincorporated Area,3,3,484938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,16,141000,027,0240,12250 ,90483 ,46237 ,147,14260, , ,83605      ,4,8,11,Caldwell,478,478,71119328,0,0,0,2,8,668000,1,8,595000,426,426,64084176,0,0,0,2,8,668000,1,8,595000
201712,16,153000,027,    ,99990 ,00000 ,50187 ,147,14260, , ,83651      ,4,8,12,Canyon County Unincorporated Area,376,376,71913912,0,0,0,0,0,0,0,0,0,376,376,71913912,0,0,0,0,0,0,0,0,0
201712,16,165000,031,    ,99990 ,00000 ,11401 ,999,99999,2, ,833181862  ,4,8,12,Cassia County Unincorporated Area,37,37,11366452,0,0,0,1,4,301285,0,0,0,37,37,11366452,0,0,0,1,4,301285,0,0,0
201712,16,181000,005,0300,14680 ,92852 ,13922 ,999,38540, , ,832020006  ,4,8,12,Chubbuck,54,54,6172493,0,0,0,5,20,902800,0,0,0,54,54,6172493,0,0,0,5,20,902800,0,0,0
201712,16,205000,055,0340,16750 ,90621 ,44137 ,518,17660, ,1,83814      ,4,8,2,Coeur dAlene,293,293,58943253,4,8,1047600,1,3,256875,4,22,1570490,31,31,5910311,0,0,0,0,0,0,0,0,0
201712,16,217000,061,0370,19270 ,90690 ,501 ,999,99999, , ,83523      ,4,8,12,Craigmont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,16,277000,001,0520,23410 ,90345 ,19908 ,147,14260, , ,83616      ,4,8,12,Eagle,671,671,239416663,0,0,0,0,0,0,18,250,37632400,671,671,239416663,0,0,0,0,0,0,18,250,37632400
201712,16,281000,017,0530,23680 ,90598 ,210 ,999,99999, , ,838360186  ,4,8,11,East Hope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,16,289000,035,0550,25120 ,90920 ,125 ,999,99999, , ,838270202  ,4,8,12,Elk River,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,16,297000,045,0560,25570 ,90966 ,6557 ,147,14260, , ,83617      ,4,8,11,Emmett,12,12,1349555,0,0,0,0,0,0,1,5,298436,10,10,1113015,0,0,0,0,0,0,0,0,0
201712,16,301000,025,0570,26290 ,93749 ,416 ,999,99999, , ,83327      ,4,8,12,Fairfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,16,329000,043,    ,99990 ,00000 ,6905 ,999,99999,2, ,83445      ,4,8,12,Fremont County Unincorporated Area,102,102,18160138,0,0,0,0,0,0,0,0,0,102,102,18160138,0,0,0,0,0,0,0,0,0
201712,16,337000,001,0650,29620 ,90345 ,10972 ,147,14260, , ,83714      ,4,8,12,Garden City,42,42,6136500,0,0,0,0,0,0,0,0,0,42,42,6136500,0,0,0,0,0,0,0,0,0
201712,16,341000,045,    ,99990 ,00000 ,10162 ,147,14260, , ,83617      ,4,8,12,Gem County Unincorporated Area,44,44,6671230,0,0,0,0,0,0,0,0,0,44,44,6671230,0,0,0,0,0,0,0,0,0
201712,16,377000,027,0730,33490 ,90483 ,846 ,147,14260, , ,83626      ,4,8,0,Greenleaf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,16,397000,055,0780,35200 ,91426 ,203 ,518,17660, , ,83833      ,4,8,0,Harrison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,16,405000,055,0800,36370 ,90621 ,13294 ,518,17660, , ,83835      ,4,8,12,Hayden,110,110,29332577,1,2,457785,0,0,0,16,96,12897915,110,110,29332577,1,2,457785,0,0,0,16,96,12897915
201712,16,425000,073,0850,38170 ,91518 ,2633 ,147,14260, , ,836280757  ,4,8,12,Homedale,13,13,2462487,0,0,0,0,0,0,0,0,0,13,13,2462487,0,0,0,0,0,0,0,0,0
201712,16,433000,015,0870,38620 ,91541 ,707 ,147,14260, , ,836290246  ,4,8,11,Horseshoe Bend,1,1,141689,0,0,0,0,0,0,0,0,0,1,1,141689,0,0,0,0,0,0,0,0,0
201712,16,441000,015,0890,39610 ,91633 ,485 ,147,14260, , ,836310130  ,4,8,12,Idaho City,1,1,123331,0,0,0,0,0,0,0,0,0,1,1,123331,0,0,0,0,0,0,0,0,0
201712,16,449000,019,0900,39700 ,91656 ,56813 ,292,26820, ,1,834050220  ,4,8,12,Idaho Falls,276,276,35699508,0,0,0,0,0,0,0,0,0,276,276,35699508,0,0,0,0,0,0,0,0,0
201712,16,457000,019,0920,40420 ,91656 ,1803 ,292,26820, , ,83427      ,4,8,12,Iona,26,26,4180000,0,0,0,0,0,0,0,0,0,26,26,4180000,0,0,0,0,0,0,0,0,0
201712,16,469000,051,    ,99990 ,00000 ,19412 ,292,26820,2, ,83442      ,4,8,12,Jefferson County Unincorporated Area,194,194,35320512,0,0,0,0,0,0,0,0,0,194,194,35320512,0,0,0,0,0,0,0,0,0
201712,16,473000,053,0950,41320 ,91748 ,10890 ,999,99999, , ,833382614  ,4,8,12,Jerome,27,27,3317501,0,0,0,0,0,0,0,0,0,27,27,3317501,0,0,0,0,0,0,0,0,0
201712,16,477000,053,    ,99990 ,00000 ,10326 ,999,99999, , ,83338      ,4,8,12,Jerome County Unincorporated Area,32,32,5614273,0,0,0,0,0,0,0,0,0,32,32,5614273,0,0,0,0,0,0,0,0,0
201712,16,517000,055,    ,99990 ,00000 ,39672 ,518,17660, , ,838169000  ,4,8,12,Kootenai County Unincorporated Area,407,407,121869342,0,0,0,0,0,0,0,0,0,407,407,121869342,0,0,0,0,0,0,0,0,0
201712,16,521000,001,1040,44290 ,91863 ,15210 ,147,14260, , ,83634      ,4,8,12,Kuna,508,508,66119644,0,0,0,12,48,5586458,0,0,0,508,508,66119644,0,0,0,12,48,5586458,0,0,0
201712,16,529000,057,    ,99990 ,00000 ,8988 ,999,99999, , ,83843      ,4,8,5,Latah County Unincorporated Area,46,46,14277376,0,0,0,0,0,0,0,0,0,12,12,4302712,0,0,0,0,0,0,0,0,0
201712,16,577000,073,1160,50950 ,92070 ,1031 ,147,14260, , ,83639      ,4,8,10,Marsing,5,5,1011219,1,2,363316,0,0,0,0,0,0,5,5,1011219,1,2,363316,0,0,0,0,0,0
201712,16,589000,027,1170,51850 ,92093 ,513 ,147,14260, , ,83641      ,4,8,12,Melba,1,1,156454,0,0,0,0,0,0,0,0,0,1,1,156454,0,0,0,0,0,0,0,0,0
201712,16,597000,001,1190,52120 ,90345 ,75092 ,147,14260, , ,83642      ,4,8,12,Meridian,1594,1594,400759678,0,0,0,24,96,7902815,65,724,66675497,1594,1594,400759678,0,0,0,24,96,7902815,65,724,66675497
201712,16,601000,027,1200,52660 ,92116 ,5524 ,147,14260, , ,83644      ,4,8,9,Middleton,172,172,37660036,0,0,0,0,0,0,0,0,0,140,140,32054590,0,0,0,0,0,0,0,0,0
201712,16,625000,057,1250,54550 ,92277 ,23800 ,999,99999, , ,83843      ,4,8,12,Moscow,31,31,7885861,2,4,554032,0,0,0,12,197,23414320,31,31,7885861,2,4,554032,0,0,0,12,197,23414320
201712,16,629000,039,1260,54730 ,92300 ,14206 ,999,99999, , ,836470010  ,4,8,12,Mountain Home,16,16,2641318,0,0,0,0,0,0,0,0,0,16,16,2641318,0,0,0,0,0,0,0,0,0
201712,16,649000,027,1320,56260 ,92438 ,81557 ,147,14260, , ,83651      ,4,8,12,Nampa,566,566,79250607,6,12,839582,22,88,5782313,4,48,3365000,566,566,79250607,6,12,839582,22,88,5782313,4,48,3365000
201712,16,673000,027,1370,58060 ,90483 ,531 ,147,14260, , ,836560257  ,4,8,12,Notus,2,2,380615,0,0,0,0,0,0,0,0,0,2,2,380615,0,0,0,0,0,0,0,0,0
201712,16,697000,079,1420,59590 ,93634 ,1555 ,999,99999, , ,83849      ,4,8,12,Osburn,2,2,613046,0,0,0,0,0,0,0,0,0,2,2,613046,0,0,0,0,0,0,0,0,0
201712,16,701000,073,    ,99990 ,00000 ,7410 ,147,14260,2, ,83650      ,4,8,11,Owyhee County Unincorporated Area,15,15,2821843,0,0,0,0,0,0,0,0,0,14,14,2662860,0,0,0,0,0,0,0,0,0
201712,16,717000,027,1460,60940 ,92714 ,1983 ,147,14260, , ,836600608  ,4,8,4,Parma,3,3,892500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,16,725000,075,1480,61300 ,92783 ,7433 ,999,99999, , ,83661      ,4,8,12,Payette,27,27,2245874,3,6,357000,0,0,0,0,0,0,27,27,2245874,3,6,357000,0,0,0,0,0,0
201712,16,745000,015,1520,63550 ,91541 ,53 ,147,14260, , ,83666      ,4,8,12,Placerville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,16,753000,005,1540,64090 ,93289 ,54239 ,999,38540,2,1,83205      ,4,8,11,Pocatello,101,101,12649222,0,0,0,0,0,0,0,0,0,92,92,11599641,0,0,0,0,0,0,0,0,0
201712,16,765000,055,1560,64810 ,92875 ,27574 ,518,17660, , ,83854      ,4,8,12,Post Falls,349,349,74664541,2,4,567151,0,0,0,12,228,20786512,349,349,74664541,2,4,567151,0,0,0,12,228,20786512
201712,16,777000,041,1580,65260 ,92921 ,5204 ,999,30860, , ,83263      ,4,8,4,Preston,12,12,2575288,0,0,0,0,0,0,0,0,0,2,2,420000,0,0,0,0,0,0,0,0,0
201712,16,793000,065,1620,67420 ,93381 ,25484 ,999,99999, , ,83440      ,4,8,6,Rexburg,63,63,17467027,1,2,96316,32,125,9451097,13,236,25252471,29,29,8015522,0,0,0,27,108,8129193,4,136,14016090
201712,16,813000,051,1660,67960 ,93036 ,598 ,292,26820,2, ,83443      ,4,8,12,Ririe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,16,833000,017,1740,72100 ,93197 ,7365 ,999,99999, , ,83864      ,4,8,12,Sandpoint,54,54,8427168,4,8,1765779,0,0,0,1,13,1863000,54,54,8427168,4,8,1765779,0,0,0,1,13,1863000
201712,16,845000,079,    ,99990 ,00000 ,5180 ,999,99999, , ,838732348  ,4,8,12,Shoshone County Unincorporated Area,16,16,2446177,0,0,0,0,0,0,0,0,0,16,16,2446177,0,0,0,0,0,0,0,0,0
201712,16,869000,007,1710,71110 ,92691 ,131 ,999,99999, , ,83272      ,4,8,12,St. Charles,4,4,654000,0,0,0,0,0,0,0,0,0,4,4,654000,0,0,0,0,0,0,0,0,0
201712,16,878000,001,1820,76870 ,90805 ,5781 ,147,14260,2, ,83669      ,4,8,12,Star,334,334,87518566,0,0,0,0,0,0,0,0,0,334,334,87518566,0,0,0,0,0,0,0,0,0
201712,16,897000,019,1870,79120 ,93404 ,204 ,292,26820, , ,83449      ,4,8,12,Swan Valley,4,4,1249448,0,0,0,0,0,0,0,0,0,4,4,1249448,0,0,0,0,0,0,0,0,0
201712,16,913000,081,1900,80470 ,93473 ,269 ,999,99999, , ,83452      ,4,8,12,Tetonia,2,2,360000,0,0,0,0,0,0,0,0,0,2,2,360000,0,0,0,0,0,0,0,0,0
201712,16,921000,083,1920,82810 ,93565 ,44125 ,999,99999, , ,83301      ,4,8,12,Twin Falls,204,204,40185756,4,8,1164182,20,80,6000000,0,0,0,204,204,40185756,4,8,1164182,20,80,6000000,0,0,0
201712,16,925000,083,    ,99990 ,00000 ,21454 ,999,99999,2, ,833016251  ,4,8,12,Twin Falls County Unincorporated Area,78,78,20053200,0,0,0,0,0,0,0,0,0,78,78,20053200,0,0,0,0,0,0,0,0,0
201712,16,977000,027,2030,87670 ,93841 ,1533 ,147,14260, , ,83676      ,4,8,12,Wilder,19,19,3176118,0,0,0,0,0,0,0,0,0,19,19,3176118,0,0,0,0,0,0,0,0,0
201712,30,009000,085,0018,03400 ,00000 ,208 ,999,99999, , ,59212      ,4,8,10,Bainville town,5,5,1183417,0,0,0,0,0,0,0,0,0,4,4,895704,0,0,0,0,0,0,0,0,0
201712,30,015000,000,    ,00000 ,00000 ,99999 ,999,99999,2,0,           ,4,8,0,Balance of State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,30,045000,111,0050,06550 ,00000 ,104170 ,999,13740, ,1,59103      ,4,8,12,Billings,432,432,88653701,12,24,3913110,9,36,3151120,0,0,0,432,432,88653701,12,24,3913110,9,36,3151120,0,0,0
201712,30,057000,031,0080,08950 ,00000 ,37280 ,999,99999, , ,597711230  ,4,8,12,Bozeman,403,403,96414583,56,112,18376694,31,105,20468164,19,202,25027563,403,403,96414583,56,112,18376694,31,105,20468164,19,202,25027563
201712,30,085000,093,0110,11397 ,00000 ,33525 ,999,99999,2, ,59701      ,4,8,12,Butte-Silver Bow,70,70,7549441,0,0,0,0,0,0,0,0,0,70,70,7549441,0,0,0,0,0,0,0,0,0
201712,30,097000,013,    ,99990 ,00000 ,21489 ,999,24500, , ,59401      ,4,8,12,Cascade County Unincorporated Area,138,138,38315219,1,2,358195,0,0,0,0,0,0,138,138,38315219,1,2,358195,0,0,0,0,0,0
201712,30,117000,015,    ,99990 ,00000 ,3490 ,999,99999, , ,594420459  ,4,8,0,Chouteau County Unincorporated Area,11,11,3057461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,30,249000,009,0270,29575 ,00000 ,438 ,999,13740, , ,59029      ,4,8,0,Fromberg town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,30,253000,031,    ,99990 ,00000 ,40184 ,999,99999, , ,59715      ,4,8,12,Gallatin County Unincorporated Area,449,449,130328349,32,64,9549734,12,44,5288152,2,22,2125313,449,449,130328349,32,64,9549734,12,44,5288152,2,22,2125313
201712,30,273000,021,0285,31450 ,00000 ,4935 ,999,99999, , ,59330      ,4,8,0,Glendive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,30,289000,013,1370,32800 ,00000 ,58505 ,999,24500, ,1,594035021  ,4,8,12,Great Falls,59,59,14319876,3,6,890000,0,0,0,0,0,0,59,59,14319876,3,6,890000,0,0,0,0,0,0
201712,30,293000,081,0300,33775 ,00000 ,4348 ,999,99999, , ,59840      ,4,8,0,Hamilton,9,9,1210776,4,8,691000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,30,313000,049,0325,35600 ,00000 ,28190 ,999,99999, , ,59623      ,4,8,12,Helena,42,42,12191632,6,12,2556570,22,84,10559813,1,6,1067110,42,42,12191632,6,12,2556570,22,84,10559813,1,6,1067110
201712,30,317000,041,    ,99990 ,00000 ,6668 ,999,99999, , ,595010231  ,4,8,0,Hill County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,30,341000,043,    ,99990 ,00000 ,9185 ,999,99999, , ,596320249  ,4,8,12,Jefferson County Unincorporated Area,6,6,1656377,0,0,0,0,0,0,0,0,0,6,6,1656377,0,0,0,0,0,0,0,0,0
201712,30,349000,033,0365,39925 ,00000 ,343 ,999,99999, , ,59337      ,4,8,12,Jordan town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,30,361000,029,0375,40075 ,00000 ,19927 ,999,99999, , ,59903      ,4,8,12,Kalispell,124,124,24231967,14,28,3612287,0,0,0,2,44,3400000,124,124,24231967,14,28,3612287,0,0,0,2,44,3400000
201712,30,449000,063,0455,50200 ,00000 ,66788 ,999,33540, ,1,59802      ,4,8,12,Missoula,236,236,53441486,17,34,3611846,5,16,1541953,23,479,56410569,236,236,53441486,17,34,3611846,5,16,1541953,23,479,56410569
201712,30,453000,063,    ,99990 ,00000 ,42511 ,999,33540, , ,59808      ,4,8,12,Missoula County Unincorporated Area,159,159,22456498,3,6,506368,2,6,231429,2,36,990000,159,159,22456498,3,6,506368,2,6,231429,2,36,990000
201712,30,457000,027,0470,51550 ,00000 ,193 ,999,99999, , ,594640098  ,4,8,0,Moore town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,30,513000,047,0530,58750 ,00000 ,4488 ,999,99999, , ,59860      ,4,8,11,Polson,10,10,4443017,0,0,0,4,15,712500,3,35,3688072,8,8,3523000,0,0,0,3,12,570000,3,35,3688072
201712,30,601000,083,0590,67900 ,00000 ,5191 ,999,99999, , ,59270      ,4,8,12,Sidney,1,1,550000,0,0,0,1,3,600000,0,0,0,1,1,550000,0,0,0,1,3,600000,0,0,0
201712,30,681000,057,0655,77125 ,00000 ,190 ,999,99999, , ,59755      ,4,8,0,Virginia City town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,30,705000,029,0670,79825 ,00000 ,6357 ,999,99999, , ,59937      ,4,8,12,Whitefish,80,80,29198450,2,4,461520,0,0,0,2,19,3152468,80,80,29198450,2,4,461520,0,0,0,2,19,3152468
201712,32,001000,003,0010,06500 ,00000 ,15023 ,332,29820, , ,89005      ,4,8,12,Boulder City,21,21,4632955,0,0,0,0,0,0,0,0,0,21,21,4632955,0,0,0,0,0,0,0,0,0
201712,32,005000,017,0015,08500 ,00000 ,1130 ,999,99999, , ,890081006  ,4,8,12,Caliente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,32,009000,007,0020,08900 ,00000 ,2368 ,999,99999, , ,89822      ,4,8,11,Carlin,3,3,161274,0,0,0,0,0,0,0,0,0,3,3,161274,0,0,0,0,0,0,0,0,0
201712,32,013000,510,0025,09700 ,00000 ,55274 ,456,16180, ,1,89701      ,4,8,12,Carson City,118,118,33192611,0,0,0,5,20,2545672,0,0,0,118,118,33192611,0,0,0,5,20,2545672,0,0,0
201712,32,017000,001,    ,99990 ,00000 ,16271 ,999,99999, , ,894062748  ,4,8,12,Churchill County Unincorporated Area,23,23,5116301,0,0,0,0,0,0,0,0,0,23,23,5116301,0,0,0,0,0,0,0,0,0
201712,32,021000,003,    ,99990 ,00000 ,862524 ,332,29820, , ,89118      ,4,8,12,Clark County Unincorporated Area,4543,4543,610028147,21,42,7299289,49,165,28529528,60,2192,249238671,4543,4543,610028147,21,42,7299289,49,165,28529528,60,2192,249238671
201712,32,025000,005,    ,00000 ,00000 ,46997 ,999,99999, , ,89423      ,4,8,12,Douglas County,173,173,69033834,0,0,0,0,0,0,1,24,2273199,173,173,69033834,0,0,0,0,0,0,1,24,2273199
201712,32,029000,007,0035,22500 ,00000 ,18297 ,999,99999, , ,89801      ,4,8,12,Elko,43,43,8670322,0,0,0,0,0,0,0,0,0,43,43,8670322,0,0,0,0,0,0,0,0,0
201712,32,033000,007,    ,99990 ,00000 ,22451 ,999,99999, , ,89801      ,4,8,12,Elko County Unincorporated Area,114,114,15321687,0,0,0,0,0,0,0,0,0,114,114,15321687,0,0,0,0,0,0,0,0,0
201712,32,037000,033,0040,23500 ,00000 ,4255 ,999,99999,2, ,893011996  ,4,8,2,Ely,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,32,049000,001,0045,24100 ,00000 ,8606 ,999,99999, , ,89406      ,4,8,12,Fallon,9,9,1857262,0,0,0,0,0,0,0,0,0,9,9,1857262,0,0,0,0,0,0,0,0,0
201712,32,050000,019,0048,24900 ,00000 ,19368 ,999,99999, , ,89408      ,4,8,12,Fernley,210,210,47927017,0,0,0,0,0,0,0,0,0,210,210,47927017,0,0,0,0,0,0,0,0,0
201712,32,057000,003,0058,31900 ,00000 ,257729 ,332,29820, ,1,89015      ,4,8,12,Henderson,2456,2456,672853895,20,40,6508586,0,0,0,62,1281,109550391,2456,2456,672853895,20,40,6508586,0,0,0,62,1281,109550391
201712,32,061000,013,    ,99990 ,00000 ,9132 ,999,99999, , ,89445      ,4,8,12,Humboldt County Unincorporated Area,8,8,1121954,0,0,0,0,0,0,0,0,0,8,8,1121954,0,0,0,0,0,0,0,0,0
201712,32,065000,015,    ,00000 ,00000 ,5775 ,999,99999, , ,89820      ,4,8,12,Lander County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,32,069000,003,0065,40000 ,00000 ,583756 ,332,29820, ,1,89107      ,4,8,12,Las Vegas,1531,1531,383148565,0,0,0,3,12,1125000,2,68,9638048,1531,1531,383148565,0,0,0,3,12,1125000,2,68,9638048
201712,32,073000,017,    ,99990 ,00000 ,4215 ,999,99999, , ,89043      ,4,8,10,Lincoln County Unincorporated Area,9,9,2458230,0,0,0,0,0,0,0,0,0,7,7,1917236,0,0,0,0,0,0,0,0,0
201712,32,077000,027,0070,43000 ,00000 ,1894 ,999,99999, , ,89419      ,4,8,12,Lovelock,4,4,262682,0,0,0,0,0,0,0,0,0,4,4,262682,0,0,0,0,0,0,0,0,0
201712,32,081000,019,    ,99990 ,00000 ,29564 ,999,99999, , ,89447      ,4,8,12,Lyon County Unincorporated Area,134,134,34389287,0,0,0,0,0,0,0,0,0,134,134,34389287,0,0,0,0,0,0,0,0,0
201712,32,085000,003,0074,46000 ,00000 ,15276 ,332,29820, , ,890274706  ,4,8,12,Mesquite,329,329,73395816,0,0,0,0,0,0,0,0,0,329,329,73395816,0,0,0,0,0,0,0,0,0
201712,32,089000,021,    ,00000 ,00000 ,4772 ,999,99999, , ,89415      ,4,8,12,Mineral County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,32,093000,003,0085,51800 ,00000 ,216961 ,332,29820, , ,89030      ,4,8,12,North Las Vegas,916,916,121248548,0,0,0,2,6,723312,11,300,31437452,916,916,121248548,0,0,0,2,6,723312,11,300,31437452
201712,32,101000,027,    ,99990 ,00000 ,4859 ,999,99999, , ,89419      ,4,8,12,Pershing County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,32,105000,031,1800,60600 ,00000 ,225221 ,456,39900, ,1,89505      ,4,8,12,Reno,1124,1124,281935257,25,50,1366903,0,0,0,98,1160,129658077,1124,1124,281935257,25,50,1366903,0,0,0,98,1160,129658077
201712,32,109000,031,0100,68400 ,00000 ,90264 ,456,39900, , ,89431      ,4,8,12,Sparks,602,602,130906028,0,0,0,1,4,703078,57,1238,109658176,602,602,130906028,0,0,0,1,4,703078,57,1238,109658176
201712,32,113000,029,    ,00000 ,00000 ,4010 ,456,39900, , ,89440      ,4,8,9,Storey County,10,10,2019077,0,0,0,0,0,0,0,0,0,6,6,1483172,0,0,0,0,0,0,0,0,0
201712,32,117000,031,    ,99990 ,00000 ,105922 ,456,39900, , ,895200027  ,4,8,12,Washoe County Unincorporated Area,355,355,111336763,0,0,0,1,3,440325,1,18,6113397,355,355,111336763,0,0,0,1,3,440325,1,18,6113397
201712,32,121000,007,0120,83000 ,00000 ,1292 ,999,99999, , ,89835      ,4,8,1,Wells,4,4,264000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,32,122000,007,0122,83730 ,00000 ,4410 ,999,99999, , ,89883      ,4,8,12,West Wendover,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,32,125000,033,    ,99990 ,00000 ,5775 ,999,99999,2, ,89301      ,4,8,4,White Pine County,3,3,1068116,0,0,0,0,0,0,0,0,0,1,1,234540,0,0,0,0,0,0,0,0,0
